age,attrition,businesstravel,dailyrate($),department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate($),jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome($),monthlyrate($),numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome($),datebirth,salary($),roledepartament,numberchildren,remotework,salary
35,no,,556.2566609977324,,27,4,life sciences,1,452,4,0,69.53208262471655,3,2, manufacturing director ,3,married,4492.84,11681.39,2,y,,16,3,2,part time,1,17.0,3,3,7,,0,7,4492.84,1988,53914.11,,,True,
30,no,travel frequently,512.5714285714286,,2,4,,1,453,4,1,64.07142857142857,2,1, research scientist ,1,unknown,4140.0,10764.0,0,y,,16,3,4,,0,10.0,2,,9,,0,7,4140.0,1993,49680.0,,,False,
30,no,,1032.4872861766066,,15,2,marketing,1,454,3,0,129.06091077207583,2,3, sales executive ,1,unknown,8339.32,21682.23,2,,no,11,3,1,part time,1,,2,3,7,,1,7,8339.32,1993,100071.84,,,True,
33,no,non travel,531.0396825396825,,2,3,marketing,1,455,4,1,66.37996031746032,3,2, sales executive ,2,unknown,4289.17,11151.83,8,,no,15,3,4,part time,0,13.0,2,2,11,,1,7,4289.17,1990,51470.0,,,True,
32,no,,280.42857142857144,,5,4,,1,456,2,0,35.05357142857143,3,1, research scientist ,2,single,2265.0,5889.0,2,y,no,14,3,2,part time,0,12.0,3,3,7,,0,7,2265.0,1991,27180.0,,,True,
43,no,travel rarely,365.1349206349206,,2,3,life sciences,1,457,2,0,45.641865079365076,3,1, human resources ,4,unknown,2949.17,7667.83,0,y,no,13,3,2,,0,,5,3,9,,1,8,2949.17,1980,35390.04,,,False,35390.04
31,no,travel rarely,564.1587301587302,,29,4,marketing,1,458,1,1,70.51984126984128,2,2, sales executive ,4,unknown,4556.67,11847.33,1,,,14,3,1,full time,2,,3,3,12,,5,7,4556.67,1992,54680.0,,,True,
35,yes,,599.7539682539682,,27,3,,1,459,3,0,74.96924603174602,3,2, sales executive ,4,unknown,4844.17,12594.83,1,,,18,3,4,,0,,2,3,10,,7,7,4844.17,1988,58130.04,,,False,58130.04
35,no,non travel,556.2566609977324, research & development ,2,2,medical,1,460,2,0,69.53208262471655,3,2, manufacturing director ,4,divorced,4492.84,11681.39,2,,no,14,3,3,,1,15.0,6,3,7,,1,7,4492.84,1988,53914.11, manufacturing director     research & development ,,False,
30,no,,997.3888888888888,,10,3,medical,1,461,1,1,124.6736111111111,3,3, manufacturing director ,3,single,8055.83,20945.17,9,y,no,14,3,2,part time,0,9.0,3,3,7,,0,2,8055.83,1993,96670.0,,,False,
46,yes,travel rarely,556.2566609977324,,19,2,medical,1,462,4,1,69.53208262471655,3,2, healthcare representative ,2,married,4492.84,11681.39,4,,no,22,4,4,,1,13.0,2,4,9,7,3,7,4492.84,1977,53914.08,,,False,53914.08
45,no,non travel,531.7619047619048,,2,4,,1,463,3,1,66.4702380952381,3,2, sales executive ,3,married,4295.0,11167.0,4,y,,22,4,2,part time,2,10.0,3,4,8,,5,7,,1978,51540.0,,,False,
43,no,travel frequently,585.515873015873,,2,4,life sciences,1,464,1,0,73.18948412698413,3,2, sales executive ,4,married,4729.17,12295.83,1,,,20,4,3,full time,1,7.0,5,3,7,,7,7,4729.17,1980,56750.0,,,False,
46,yes,,754.6190476190477,,10,3,life sciences,1,465,3,1,94.32738095238096,3,3, sales executive ,2,unknown,6095.0,15847.0,5,y,,21,4,3,part time,3,14.0,2,3,8,,0,7,6095.0,1977,73140.0,,,True,
40,no,travel rarely,1582.7713464696226, research & development ,1,4,,1,466,1,0,197.84641830870282,3,4, manager ,1,unknown,12783.92,33238.2,2,y,,11,3,1,,1,22.0,3,,19,,11,16,12783.92,1983,153407.04, manager     research & development ,,True,153407.04
27,no,travel rarely,556.2566609977324, sales ,2,2,,1,467,1,1,69.53208262471655,4,2, sales executive ,3,single,4492.84,11681.39,0,y,no,14,3,2,part time,0,9.0,5,2,8,,0,7,4492.84,1996,53914.11, sales executive     sales ,,False,
42,no,,1032.4872861766066,,6,3,medical,1,468,3,0,129.06091077207583,3,3, research director ,1,married,8339.32,21682.23,9,y,no,13,3,2,,1,18.0,3,4,13,,5,7,8339.32,1981,100071.84,,,True,100071.84
26,no,travel frequently,290.03550973654063,,6,3,other,1,469,3,0,36.25443871706758,4,1, laboratory technician ,4,married,2342.59,6090.75,0,,no,18,3,1,part time,1,8.0,3,3,7,,7,7,2342.59,1997,28111.13,,,True,
28,no,travel frequently,556.2566609977324,,1,2,life sciences,1,470,3,0,69.53208262471655,2,2, sales executive ,4,married,4492.8425,11681.39,1,,,12,3,3,part time,1,7.0,2,3,7,,0,7,,1995,53914.11,,,True,
47,no,,556.2566609977324,,14,4,,1,471,3,0,69.53208262471655,3,2, research scientist ,2,married,4492.84,11681.39,8,y,,18,3,3,part time,1,,4,4,8,,1,7,4492.84,1976,53914.11,,,False,
34,no,travel rarely,1032.4872861766066,,13,4,medical,1,472,4,0,129.06091077207583,3,3, sales executive ,3,divorced,8339.32,21682.23,1,,no,18,3,3,part time,1,9.0,2,2,8,,1,1,8339.32,1989,100071.84,,,True,
26,no,,290.03550973654063, research & development ,1,3,medical,1,473,3,0,36.25443871706758,3,1, laboratory technician ,1,single,2342.59,6090.75,0,y,no,13,3,4,part time,0,8.0,6,,7,,7,6,2342.59,1997,28111.13, laboratory technician     research & development ,,True,
27,no,travel rarely,556.2566609977324,,9,3,,1,474,4,0,69.53208262471655,3,2, sales executive ,4,unknown,4492.8425,11681.39,1,,,14,3,1,part time,0,,5,,7,,0,7,,1996,53914.11,,,False,
31,yes,travel frequently,556.2566609977324, sales ,26,4,marketing,1,475,1,0,69.53208262471655,3,2, sales executive ,4,unknown,4492.84,11681.39,1,y,yes,11,3,3,part time,0,10.0,4,3,10,,0,8,4492.84,1992,53914.11, sales executive     sales ,,True,
33,no,travel frequently,556.2566609977324,,7,2,life sciences,1,476,4,0,69.53208262471655,3,2, healthcare representative ,3,divorced,4492.84,11681.39,1,,,20,,3,,3,9.0,2,3,9,,2,8,4492.84,1990,53914.08,,,True,53914.08
31,no,,1032.4872861766066,,10,3,,1,477,3,1,129.06091077207583,3,3, research director ,3,married,8339.32,21682.23,4,,no,20,4,3,part time,1,13.0,2,4,11,,4,8,8339.32,1992,100071.84,,,True,
35,no,,525.984126984127,,9,4,medical,1,478,2,0,65.74801587301587,3,2, research scientist ,3,unknown,4248.333333333333,11045.67,1,,no,19,3,2,part time,0,10.0,5,3,10,,0,8,,1988,50980.0,,,True,
33,no,travel rarely,556.2566609977324,,15,2,,1,479,2,1,69.53208262471655,3,2, healthcare representative ,4,married,4492.84,11681.39,0,,yes,13,,1,part time,1,,6,3,9,,8,1,4492.84,1990,53914.11,,,True,
39,no,travel rarely,556.2566609977324,,24,1,life sciences,1,480,1,0,69.53208262471655,3,2, research scientist ,4,single,4492.84,11681.39,7,,no,13,,1,,0,,2,3,7,,1,7,4492.84,1984,53914.08,,,False,53914.08
36,no,travel rarely,1032.4872861766066,,46,3,,1,481,46,1,129.06091077207583,2,3, sales executive ,4,married,8339.32,21682.23,0,y,no,19,3,3,part time,2,10.0,2,3,9,,3,4,,1987,100071.84,,,True,
41,no,travel rarely,1400.079365079365,,28,4,life sciences,1,482,1,1,175.00992063492063,2,4, manufacturing director ,2,married,11308.33,29401.67,0,y,no,23,,3,full time,1,21.0,3,3,20,,0,10,11308.33,1982,135700.0,,,True,
34,no,,692.5079365079365, sales ,28,3,marketing,1,483,4,1,86.56349206349206,2,2, sales executive ,3,married,5593.333333333333,14542.67,1,y,no,21,4,4,full time,2,8.0,2,3,8,,1,7,,1989,67120.0, sales executive     sales ,,False,
38,no,travel rarely,556.2566609977324,,10,2,,1,484,1,1,69.53208262471655,3,2, sales executive ,4,married,4492.84,11681.39,1,,no,11,3,3,,1,10.0,1,3,10,,1,9,4492.84,1985,53914.08,,,True,53914.08
39,no,travel rarely,1030.8174603174605,,6,1,,1,485,4,0,128.85218253968256,2,3, healthcare representative ,1,unknown,8325.83,21647.17,4,,,15,3,1,part time,1,,5,3,7,,1,7,8325.83,1984,99910.0,,,True,
34,no,travel rarely,1032.4872861766066,,7,4,,1,486,1,1,129.06091077207583,3,3, research director ,2,single,8339.32,21682.23,0,,no,11,,3,part time,0,,4,3,12,6,2,11,,1989,100071.84,,,False,
44,no,travel rarely,1057.3333333333337,,7,4,medical,1,487,1,1,132.1666666666667,2,3, healthcare representative ,4,married,8540.0,22204.0,3,,,14,,4,full time,1,24.0,4,3,22,,5,17,8540.0,1979,102480.0,,,True,
46,no,,556.2566609977324,,5,4,,1,488,1,0,69.53208262471655,3,2, sales executive ,4,single,4492.84,11681.39,4,y,,21,,3,part time,0,14.0,4,3,9,,0,8,4492.84,1977,53914.11,,,True,
41,no,travel frequently,1582.7713464696226, research & development ,10,3,life sciences,1,489,4,0,197.8464183087028,2,4, manager ,1,divorced,12783.9225,33238.2,4,y,,13,3,2,full time,1,,2,2,7,,7,7,,1982,153407.07, manager     research & development ,,False,
39,no,,1128.5238095238096, research & development ,2,4,,1,490,3,1,141.0654761904762,3,3, healthcare representative ,3,single,9115.0,23699.0,0,,no,25,4,4,,0,20.0,1,3,19,,11,8,9115.0,1984,109380.0, healthcare representative     research & development ,,False,109380.0
42,no,travel rarely,267.531746031746,,2,3,medical,1,491,4,1,33.44146825396825,2,1, laboratory technician ,1,divorced,2160.83,5618.17,0,,yes,11,3,3,part time,1,10.0,4,3,9,,7,8,2160.83,1981,25930.0,,,True,
33,no,travel frequently,1225.5079365079364, research & development ,5,4,,1,492,4,1,153.18849206349205,3,3, manager ,2,married,9898.33,25735.67,6,y,,11,,2,,2,12.0,2,3,10,,8,8,9898.33,1990,118779.95999999999, manager     research & development ,,True,118779.95999999999
35,no,travel rarely,835.1984126984128,,5,4,technical degree,1,493,3,0,104.3998015873016,3,3, manufacturing director ,2,single,6745.83,17539.17,0,,no,13,3,4,part time,0,17.0,5,3,16,,0,13,6745.83,1988,80950.0,,,True,
33,yes,travel rarely,1032.4872861766066,,15,1,medical,1,494,2,0,129.06091077207583,3,3, manager ,3,married,8339.32,21682.23,7,,,12,3,4,part time,0,15.0,2,4,7,,7,7,,1990,100071.84,,,True,
40,no,travel rarely,1582.7713464696226,,6,3,life sciences,1,495,2,1,197.84641830870282,3,4, manufacturing director ,3,single,12783.9225,33238.2,7,,no,15,3,3,full time,0,22.0,3,3,20,,5,13,,1983,153407.07,,,False,
41,no,travel rarely,1973.9841269841268,,10,4,human resources,1,496,2,0,246.74801587301585,2,5, manager ,4,divorced,15943.72,41453.67,3,y,no,15,3,2,full time,3,23.0,2,2,21,,12,6,15943.72,1982,191324.62,,,False,
27,no,,556.2566609977324,,7,3,,1,497,4,1,69.53208262471655,2,2, healthcare representative ,1,unknown,4492.8425,11681.39,8,,no,19,3,1,part time,0,,2,1,7,,0,7,,1996,53914.11,,,False,
52,no,travel rarely,1739.1111111111113,,3,4,marketing,1,498,3,0,217.3888888888889,2,4, manager ,1,unknown,14046.67,36521.33,1,,,11,3,1,full time,0,,3,4,34,,1,16,14046.67,1971,168560.0,,,True,
51,no,travel rarely,1582.7713464696226,,26,4,marketing,1,499,1,1,197.8464183087028,3,4, manager ,3,married,12783.92,33238.2,2,,no,14,3,3,full time,1,,2,2,20,,4,17,12783.92,1972,153407.07,,,False,
47,no,travel rarely,468.1031746031746,,2,2,marketing,1,500,3,1,58.51289682539682,3,2, sales executive ,4,unknown,3780.83,9830.17,0,,,22,4,1,part time,1,8.0,2,3,7,,7,7,3780.83,1976,45370.0,,,True,
50,no,non travel,1849.301587301588, research & development ,2,4,,1,501,1,0,231.1626984126985,3,4, manager ,1,divorced,14936.666666666666,38835.33,1,y,,11,3,4,full time,1,31.0,3,3,31,,14,7,,1973,179240.0, manager     research & development ,,False,
35,no,travel rarely,414.1428571428571, research & development ,21,1,life sciences,1,502,4,1,51.76785714285714,3,2, healthcare representative ,4,married,3345.0,8697.0,1,,,25,4,4,part time,1,10.0,2,1,10,,0,7,3345.0,1988,40140.0, healthcare representative     research & development ,,True,
39,no,travel rarely,1314.6507936507935,,1,1,,1,503,4,1,164.33134920634922,2,4, manufacturing director ,4,married,10618.33,27607.67,1,,no,16,3,3,full time,1,,3,3,21,,11,8,10618.33,1984,127420.0,,,True,
39,no,travel frequently,1032.4872861766066,,22,3,medical,1,504,4,1,129.06091077207583,3,3, manufacturing director ,1,single,8339.32,21682.23,1,,,13,3,3,part time,0,,2,3,21,,2,8,8339.32,1984,100071.84,,,False,
41,no,,348.3174603174604,,7,2,,1,505,2,1,43.53968253968255,4,1, research scientist ,3,unknown,2813.3333333333335,7314.67,1,,no,13,3,3,full time,0,,3,3,10,,0,8,,1982,33760.0,,,False,
44,yes,,1081.4761904761906, human resources ,1,2,medical,1,506,2,0,135.18452380952382,2,3, human resources ,1,married,8735.0,22711.0,9,,no,14,,4,full time,1,24.0,1,3,20,,3,6,8735.0,1979,104820.0, human resources     human resources ,,True,
42,no,,1582.7713464696226,,2,2,medical,1,507,4,0,197.84641830870282,3,4, manager ,1,unknown,12783.92,33238.2,0,,no,17,3,4,,1,23.0,3,3,22,,13,7,12783.92,1981,153407.04,,,False,153407.04
52,no,travel rarely,1032.4872861766066,,7,4,life sciences,1,508,2,0,129.06091077207583,3,3, healthcare representative ,2,single,8339.32,21682.23,7,y,,19,3,4,part time,0,18.0,4,,8,,4,0,,1971,100071.84,,,True,
38,no,,290.03550973654063,,1,3,,1,509,3,0,36.25443871706758,4,1, human resources ,3,unknown,2342.59,6090.75,1,,no,13,3,4,part time,1,7.0,2,4,7,,5,0,2342.59,1985,28111.13,,,True,
46,no,,290.03550973654063, human resources ,1,2,life sciences,1,510,4,1,36.25443871706758,3,1, human resources ,1,unknown,2342.5941666666668,6090.75,6,,,12,3,3,part time,0,10.0,3,4,7,,5,7,,1977,28111.13, human resources     human resources ,,True,
35,no,,438.3888888888889,,4,4,life sciences,1,511,3,0,54.79861111111112,3,2, research scientist ,3,single,3540.83,9206.17,1,,,11,3,2,part time,0,,3,3,9,,1,1,3540.83,1988,42490.0,,,False,
28,no,travel rarely,675.6904761904763, research & development ,29,1,life sciences,1,512,3,0,84.46130952380953,1,2, manufacturing director ,2,married,5457.5,14189.5,1,,,14,,2,,2,8.0,2,2,8,,1,7,5457.5,1995,65490.0, manufacturing director     research & development ,,True,65490.0
44,no,,1582.7713464696226,,28,3,life sciences,1,513,4,0,197.84641830870282,3,4, research director ,1,married,12783.92,33238.2,3,,no,13,3,3,,1,,1,4,20,,14,17,12783.92,1979,153407.04,,,True,153407.04
50,no,,1486.8492063492065,,22,5,,1,514,3,0,185.8561507936508,1,4, research director ,4,unknown,12009.17,31223.83,1,,,13,3,4,,0,,2,3,32,,13,9,12009.17,1973,144110.04,,,False,144110.04
55,no,travel rarely,2020.7777777777776,,23,5,marketing,1,515,3,0,252.59722222222223,2,5, manager ,4,unknown,16321.666666666666,42436.33,1,y,no,21,4,3,full time,1,36.0,3,3,36,,2,13,,1968,195860.0,,,True,
39,no,,849.8492063492063, sales ,6,3,,1,516,4,0,106.23115079365078,4,3, sales executive ,3,married,6864.17,17846.83,2,y,no,11,3,1,part time,1,11.0,3,3,7,,7,6,6864.17,1984,82370.0, sales executive     sales ,,True,
49,no,,331.29365079365084, research & development ,13,4,,1,517,13,1,41.411706349206355,3,1, laboratory technician ,1,unknown,2675.83,6957.17,1,,,14,3,4,,1,10.0,3,2,9,,1,4,2675.83,1974,32109.96, laboratory technician     research & development ,,True,32109.96
45,no,,1723.4285714285716,,28,2,technical degree,1,518,4,1,215.42857142857144,2,4, research director ,2,single,13920.0,36192.0,1,,,11,,3,,0,21.0,2,3,21,6,8,6,13920.0,1978,167040.0,,,False,167040.0
46,no,,1032.4872861766066,,2,3,,1,519,3,0,129.06091077207583,3,3, sales executive ,4,unknown,8339.32,21682.23,4,,,12,3,2,part time,1,,5,2,10,,0,3,8339.32,1977,100071.84,,,False,
27,no,,492.5555555555556,,15,3,,1,520,4,1,61.56944444444445,2,1, research scientist ,1,married,3978.3333333333335,10343.67,0,,no,19,3,4,full time,1,,2,,7,,7,3,,1996,47740.0,,,False,
42,no,travel rarely,1973.9841269841268,,2,3,,1,521,1,0,246.74801587301585,3,5, manager ,3,married,15943.72,41453.67,5,,,11,3,1,,0,24.0,2,2,22,,4,14,15943.72,1981,191324.63999999998,,,True,191324.63999999998
49,no,,556.2566609977324, sales ,2,3,,1,522,4,0,69.53208262471655,2,2, sales executive ,2,married,4492.8425,11681.39,2,,,14,3,4,part time,0,17.0,3,2,9,,0,8,,1974,53914.11, sales executive     sales ,,True,
29,no,travel rarely,556.2566609977324,,15,2,life sciences,1,523,4,1,69.53208262471655,2,2, laboratory technician ,3,single,4492.8425,11681.39,0,,yes,12,3,4,part time,0,10.0,3,3,9,,0,8,,1994,53914.11,,,True,
34,no,non travel,471.3015873015873,,12,4,marketing,1,524,12,0,58.91269841269841,3,2, sales executive ,3,unknown,3806.67,9897.33,0,y,no,20,4,3,part time,0,,2,3,9,,8,7,3806.67,1989,45680.0,,,False,
37,no,,618.3253968253969,,1,4,,1,525,1,0,77.29067460317461,2,2, manufacturing director ,3,divorced,4994.17,12984.83,1,,no,18,3,3,,1,,2,,7,,0,7,4994.17,1986,59930.0,,,False,
36,no,,670.5317460317461,,11,3,,1,526,2,0,83.81646825396827,2,2, manufacturing director ,2,single,5415.83,14081.17,1,y,no,13,3,3,full time,0,6.0,3,3,6,,0,3,5415.83,1987,64990.0,,,True,
45,no,,356.1587301587302,,29,3,,1,527,3,0,44.51984126984127,3,1, research scientist ,4,single,2876.6666666666665,7479.33,5,,,13,3,2,full time,0,9.0,2,2,6,,0,3,,1978,34520.0,,,True,
29,no,travel rarely,290.03550973654063,,15,3,,1,528,3,0,36.25443871706758,3,1, research scientist ,4,unknown,2342.5941666666668,6090.75,1,,no,19,3,1,part time,0,6.0,1,3,6,,1,5,,1994,28111.13,,,False,
26,no,,660.0079365079365,,1,3,,1,529,3,1,82.50099206349206,3,2, manufacturing director ,2,unknown,5330.83,13860.17,1,,no,20,4,1,full time,1,6.0,6,1,6,,1,4,5330.83,1997,63970.0,,,False,
28,no,,556.2566609977324,,9,4,life sciences,1,530,2,0,69.53208262471655,3,2, sales executive ,4,single,4492.8425,11681.39,1,y,no,16,3,4,part time,0,,1,3,7,,0,7,,1995,53914.11,,,True,
42,no,travel frequently,556.2566609977324,,30,4,technical degree,1,531,4,1,69.53208262471655,2,2, healthcare representative ,4,married,4492.8425,11681.39,0,y,no,11,3,4,,3,7.0,4,4,6,,0,4,,1981,53914.11,,,True,
31,no,travel rarely,556.2566609977324, sales ,2,1,life sciences,1,532,2,0,69.53208262471655,3,2, sales executive ,4,unknown,4492.8425,11681.39,4,,yes,13,3,3,part time,0,10.0,2,4,6,,0,5,,1992,53914.11, sales executive     sales ,,True,
37,no,travel rarely,1032.4872861766066,,47,3,,1,533,47,1,129.06091077207583,3,3, manufacturing director ,4,single,8339.32,21682.23,4,y,,17,3,4,part time,0,,3,4,6,,1,2,8339.32,1986,100071.84,,,True,
37,no,non travel,1032.4872861766066,,9,4,,1,534,1,0,129.06091077207583,3,3, sales executive ,2,divorced,8339.32,21682.23,1,y,no,13,3,4,part time,1,9.0,6,3,9,,7,7,,1986,100071.84,,,False,
37,no,travel rarely,556.2566609977324,,1,4,life sciences,1,535,2,1,69.53208262471655,3,2, manufacturing director ,2,married,4492.84,11681.39,6,,,12,3,2,part time,1,8.0,2,2,6,,4,3,4492.84,1986,53914.11,,,False,
24,no,travel rarely,281.1507936507937,,23,3,medical,1,536,2,0,35.14384920634921,4,1, research scientist ,4,unknown,2270.8333333333335,5904.17,1,,,11,3,2,part time,2,,3,3,6,,1,4,,1999,27250.0,,,True,
50,no,,1973.9841269841268,,3,3,,1,537,1,0,246.74801587301585,3,5, manager ,2,married,15943.72,41453.67,1,,no,11,3,3,,1,,2,3,32,,10,7,15943.72,1973,191324.63999999998,,,False,191324.63999999998
34,no,,373.6984126984127,,1,2,life sciences,1,538,2,0,46.71230158730159,2,1, research scientist ,4,unknown,3018.33,7847.67,1,,yes,13,3,4,full time,1,6.0,3,3,6,,1,3,3018.33,1989,36220.0,,,True,
27,no,travel frequently,556.2566609977324,,3,1,medical,1,539,4,1,69.53208262471655,4,2, sales executive ,4,unknown,4492.8425,11681.39,1,,,20,,2,,2,,3,3,6,,0,4,,1996,53914.11,,,False,
25,no,,637.6190476190476, sales ,42,1,,1,540,42,1,79.70238095238095,3,2, sales executive ,4,single,5150.0,13390.0,1,y,no,23,4,2,full time,0,6.0,5,2,6,,1,4,,1998,61800.0, sales executive     sales ,,False,
34,no,,647.3174603174604, sales ,25,3,other,1,541,4,0,80.91468253968254,3,2, sales executive ,4,single,5228.33,13593.67,1,y,no,22,4,3,full time,0,6.0,5,3,6,,1,4,5228.33,1989,62740.0, sales executive     sales ,,True,
34,no,,452.00793650793656, research & development ,2,4,,1,542,3,1,56.50099206349207,2,1, research scientist ,1,unknown,3650.8333333333335,9492.17,1,y,,11,,3,full time,0,6.0,3,3,6,,1,3,,1989,43810.0, research scientist     research & development ,,True,
35,no,,1032.4872861766066,,7,3,other,1,543,3,0,129.06091077207583,3,3, manufacturing director ,3,single,8339.32,21682.23,3,y,no,21,4,2,,0,17.0,3,4,8,,1,6,8339.32,1988,100071.84,,,False,100071.84
35,no,,264.0238095238095,,16,1,medical,1,544,16,1,33.00297619047619,2,1, research scientist ,1,unknown,2132.5,5544.5,1,,,11,3,4,part time,0,6.0,3,2,6,,1,1,,1988,25590.0,,,False,
33,no,,566.2222222222222, research & development ,1,4,,1,545,3,1,70.77777777777777,4,2, healthcare representative ,2,married,4573.33,11890.67,1,y,yes,13,3,1,full time,1,,2,3,6,,1,2,4573.33,1990,54880.0, healthcare representative     research & development ,,True,
29,no,,259.3809523809524,,28,4,life sciences,1,546,3,1,32.42261904761905,3,1, research scientist ,4,divorced,2095.0,5447.0,4,y,no,22,4,1,part time,1,11.0,1,3,7,,1,7,2095.0,1994,25140.0,,,False,
29,no,travel frequently,290.03550973654063, research & development ,10,3,,1,547,4,1,36.25443871706758,3,1, research scientist ,2,divorced,2342.59,6090.75,0,,no,14,3,4,part time,2,8.0,2,2,7,,1,1,2342.59,1994,28111.13, research scientist     research & development ,,True,
34,no,,556.2566609977324,,9,1,life sciences,1,548,2,1,69.53208262471655,3,2, sales executive ,3,married,4492.84,11681.39,1,,,20,4,1,part time,0,,3,2,6,,1,3,4492.84,1989,53914.11,,,False,
28,no,travel rarely,329.74603174603175,,19,4,medical,1,549,4,0,41.21825396825397,2,1, laboratory technician ,1,married,2663.33,6924.67,1,y,,12,3,3,,3,6.0,2,3,6,,3,3,2663.33,1995,31960.0,,,False,
44,no,,290.03550973654063,,2,1,life sciences,1,550,1,1,36.25443871706758,4,1, research scientist ,4,married,2342.5941666666668,6090.75,1,y,,13,3,4,part time,1,10.0,5,3,10,,7,7,,1979,28111.13,,,False,
31,no,travel rarely,556.2566609977324, research & development ,11,2,,1,551,3,0,69.53208262471655,3,2, healthcare representative ,1,married,4492.84,11681.39,1,,yes,12,,4,part time,0,6.0,2,2,6,,0,1,4492.84,1992,53914.11, healthcare representative     research & development ,,False,
